run,AMP,AMC,FOX,CRO,TIO,GEN,FIS,SXT,AZM,CHL,CIP,NAL,TET
SRR3295833,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295699,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295714,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295708,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295692,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295786,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295668,2.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295797,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295913,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295829,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295931,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295816,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295856,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3933038,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3933023,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295961,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295646,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295737,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295678,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.5000,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295844,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,8.0000,16.0000,<=0.0150,4.0000,>=32.0000
SRR3295841,2.0000,<=1.0000,8.0000,<=0.2500,2.0000,0.5000,>=256.0000,0.5000,8.0000,16.0000,0.0300,8.0000,>=32.0000
SRR3295861,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,>=16.0000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR2724059,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,0.5000,,4.0000,<=0.0150,2.0000,<=4.0000
SRR3295903,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR5573131,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR3932973,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573057,>=32.0000,16.0000,4.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3295922,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR1805574,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,>=256.0000,<=0.1250,,8.0000,<=0.0150,4.0000,>=32.0000
SRR5573068,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR4280560,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,<=1.0000,4.0000,0.0300,2.0000,>=32.0000
SRR3295928,2.0000,2.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295609,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932972,<=1.0000,<=1.0000,8.0000,<=0.2500,0.5000,<=0.2500,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295686,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932884,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,>=32.0000
SRR3295700,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,>=32.0000
SRR3295963,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,4.0000,0.0300,4.0000,>=32.0000
SRR4280640,2.0000,2.0000,2.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3295785,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3932944,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3295555,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3933086,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,<=16.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3295752,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3933037,2.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR4280582,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,1.0000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3295923,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3289810,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,,4.0000,<=0.0150,4.0000,>=32.0000
SRR3295673,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295547,2.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3932967,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR4280565,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295548,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR4280598,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR4280566,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295549,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295906,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295792,2.0000,2.0000,4.0000,<=0.2500,1.0000,<=0.2500,128.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295881,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2104584,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295847,2.0000,2.0000,16.0000,<=0.2500,2.0000,1.0000,32.0000,<=0.1250,8.0000,16.0000,0.0300,8.0000,>=32.0000
SRR1783171,4.0000,4.0000,8.0000,<=0.2500,2.0000,1.0000,,<=0.1250,,16.0000,0.0600,8.0000,>=32.0000
SRR3330375,8.0000,2.0000,2.0000,<=0.2500,1.0000,0.5000,128.0000,<=0.1250,,8.0000,0.0300,4.0000,>=32.0000
SRR3295776,>=32.0000,>=32.0000,16.0000,4.0000,>=8.0000,1.0000,32.0000,<=0.1250,<=1.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR3295582,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3932913,>=32.0000,>=32.0000,16.0000,4.0000,4.0000,1.0000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3295787,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,<=0.2500,<=16.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR1106609,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,64.0000,<=0.1250,,4.0000,<=0.0150,4.0000,16.0000
SRR3295589,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,0.0300,2.0000,>=32.0000
SRR3295525,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295512,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR4280643,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3933002,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932907,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3933044,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932989,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3933013,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295505,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295551,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3933059,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR4280635,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,<=16.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR4280633,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,<=16.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295892,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,1.0000,64.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295745,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,<=16.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295579,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295520,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295561,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932965,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295590,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932931,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295580,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR4280568,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932958,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,1.0000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932986,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR4280564,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR4280600,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932927,<=1.0000,2.0000,2.0000,<=0.2500,0.5000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932963,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932968,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3932971,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,<=16.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295954,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR5573101,<=1.0000,<=1.0000,<=1.0000,<=0.2500,1.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR3295734,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3295741,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,<=16.0000,<=0.1250,2.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3295593,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3932969,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3932919,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3933047,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,1.0000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR4280618,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR4280619,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR4280604,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3933068,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,8.0000
SRR3933080,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3295563,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3932977,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3932920,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3932908,<=1.0000,<=1.0000,4.0000,<=0.2500,0.5000,1.0000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3295640,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3933048,2.0000,2.0000,4.0000,<=0.2500,0.5000,1.0000,32.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3932917,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295890,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295670,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295597,2.0000,2.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,8.0000,8.0000,0.0300,8.0000,>=32.0000
SRR3933073,>=32.0000,8.0000,2.0000,>=64.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR5573088,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,8.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR5573062,16.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,0.2500,8.0000,>=32.0000
SRR4280612,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295527,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933030,<=1.0000,2.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3933036,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3932930,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR5573075,>=32.0000,4.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,8.0000,8.0000,0.2500,>=32.0000,>=32.0000
SRR3295898,<=1.0000,<=1.0000,8.0000,<=0.2500,1.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295838,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3295645,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR5573138,>=32.0000,4.0000,2.0000,<=0.2500,0.5000,0.5000,>=256.0000,invalid,8.0000,>=32.0000,0.2500,8.0000,16.0000
SRR1783204,4.0000,16.0000,2.0000,<=0.2500,0.5000,0.5000,>=256.0000,<=0.1250,,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR5573132,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,<=0.1250,2.0000,>=32.0000,<=0.0150,2.0000,16.0000
SRR3295794,>=32.0000,16.0000,8.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,4.0000,>=32.0000,<=0.0150,2.0000,>=32.0000
SRR3295951,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,1.0000,>=256.0000,<=0.1250,4.0000,>=32.0000,<=0.0150,2.0000,>=32.0000
SRR3295897,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,2.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3295919,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,1.0000,>=256.0000,0.2500,2.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3295912,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.2500,4.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR4280647,>=32.0000,16.0000,2.0000,<=0.2500,0.5000,0.5000,>=256.0000,<=0.1250,4.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR5573058,>=32.0000,16.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,4.0000,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR1220721,>=32.0000,16.0000,2.0000,<=0.2500,0.5000,0.5000,,<=0.1250,,>=32.0000,<=0.0150,4.0000,>=32.0000
SRR3295920,>=32.0000,16.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,0.5000,4.0000,>=32.0000,<=0.0150,8.0000,>=32.0000
SRR5573108,>=32.0000,>=32.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,8.0000,>=32.0000,<=0.0150,2.0000,>=32.0000
SRR3295747,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,>=256.0000,0.2500,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR5573067,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,0.5000,>=256.0000,0.2500,4.0000,16.0000,<=0.0150,2.0000,<=4.0000
SRR1300595,>=32.0000,>=32.0000,4.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,0.5000,,8.0000,<=0.0150,4.0000,<=4.0000
SRR1300663,>=32.0000,16.0000,4.0000,<=0.2500,2.0000,>=16.0000,>=256.0000,0.5000,,8.0000,<=0.0150,4.0000,<=4.0000
SRR1300722,>=32.0000,>=32.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,0.5000,,8.0000,0.0300,8.0000,<=4.0000
SRR1544246,>=32.0000,16.0000,4.0000,<=0.2500,2.0000,>=16.0000,>=256.0000,0.5000,,16.0000,0.0300,8.0000,<=4.0000
SRR1752833,>=32.0000,<=1.0000,4.0000,<=0.2500,1.0000,2.0000,,0.5000,,8.0000,0.5000,>=32.0000,<=4.0000
SRR5573072,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,0.1200,>=32.0000,>=32.0000
SRR3932999,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3295576,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3932954,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3295801,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3295823,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,128.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3295697,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,64.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3295552,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,>=16.0000,64.0000,<=0.1250,2.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3932956,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3932950,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR4280626,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,>=16.0000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
